"","date","state.abbr","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","lastUpdateEt","dateModified","checkTimeEt","death","dateChecked","hash","state","Positive_Increase"
"3804",2020-04-24,"VT",843,12808,NA,32,NA,NA,NA,NA,NA,NA,"4/24/2020 00:00","2020-04-24T00:00:00Z","04/23 20:00",44,"2020-04-24T00:00:00Z","6d5b7d9c2a304cf6584fdaca34e30d90cc008bde","Vermont",9
"3805",2020-04-24,"WA",14913,165339,NA,551,NA,164,NA,NA,NA,NA,"4/24/2020 00:00","2020-04-24T00:00:00Z","04/23 20:00",659,"2020-04-24T00:00:00Z","f35066f83a86bbaf07fde57a0f85e195b9258569","Washington",197
"3806",2020-04-24,"WI",6364,54573,206,361,1353,143,346,NA,NA,NA,"4/24/2020 16:00","2020-04-24T16:00:00Z","04/24 12:00",262,"2020-04-24T16:00:00Z","4d76cf4254004da138a51533a8ff8fd9fa4f7364","Wisconsin",351
"3807",2020-04-24,"WV",988,28823,NA,97,NA,36,NA,19,NA,439,"4/24/2020 10:00","2020-04-24T10:00:00Z","04/24 06:00",32,"2020-04-24T10:00:00Z","e82f6e628768f673edc84d0ac5cf41faafff673d","West Virginia",32
"3808",2020-04-24,"WY",349,7696,NA,16,54,NA,NA,NA,NA,321,"4/24/2020 00:00","2020-04-24T00:00:00Z","04/23 20:00",7,"2020-04-24T00:00:00Z","5e5a62032b22c0002ffad344f73cc32d13e01c55","Wyoming",0
"3809",2020-04-23,"AK",337,11824,NA,42,NA,NA,NA,NA,NA,209,"4/23/2020 14:00","2020-04-23T14:00:00Z","04/23 10:00",9,"2020-04-23T14:00:00Z","d164a78ddb8b908971897c7c2a8bbbf4f16bff84","Alaska",2
"3810",2020-04-23,"AL",5778,46863,NA,NA,768,NA,288,NA,170,NA,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",197,"2020-04-23T00:00:00Z","1a2654745410c993b282f71e2b72b2b22cd524ad","Alabama",54
"3811",2020-04-23,"AR",2465,29125,NA,101,291,NA,NA,24,57,902,"4/23/2020 14:48","2020-04-23T14:48:00Z","04/23 10:48",45,"2020-04-23T14:48:00Z","dafb3dfaa45e42317dc8163cd17aafc3c679655b","Arkansas",276
"3812",2020-04-23,"AS",0,3,17,NA,NA,NA,NA,NA,NA,NA,"4/6/2020 00:00","2020-04-06T00:00:00Z","04/05 20:00",NA,"2020-04-06T00:00:00Z","97140d0c4af288a867fc7588549f1ca28ebaf44d","American Samoa",0
"3813",2020-04-23,"AZ",5769,52928,NA,699,1572,305,NA,201,NA,1282,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",249,"2020-04-23T00:00:00Z","75b921ec719b1f14a48f45dac8d642c7977f83d8","Arizona",276
"3814",2020-04-23,"CA",37369,444728,NA,4929,NA,1531,NA,NA,NA,NA,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",1469,"2020-04-22T00:00:00Z","874391bca14c7b88994d94c491cb9464b0c1e49f","California",1885
"3815",2020-04-23,"CO",10878,39767,NA,859,2123,NA,NA,NA,NA,NA,"4/21/2020 00:00","2020-04-21T00:00:00Z","04/20 20:00",508,"2020-04-21T00:00:00Z","a4caa001ab172e74d0d22f6a98be17c038a5a0a6","Colorado",384
"3816",2020-04-23,"CT",23100,48397,NA,1947,NA,NA,NA,NA,NA,NA,"4/23/2020 16:00","2020-04-23T16:00:00Z","04/23 12:00",1639,"2020-04-23T16:00:00Z","96b730fe366df02bbe37fcb9e0a568dbb90e0882","Connecticut",821
"3817",2020-04-23,"DC",3361,12569,NA,402,NA,120,NA,200,NA,648,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",139,"2020-04-22T00:00:00Z","8d07bd6491a8b2cbbcf8a68ec8e4c5a3b92640f7","District of Columbia",167
"3818",2020-04-23,"DE",3308,13604,NA,290,NA,NA,NA,NA,NA,643,"4/22/2020 18:00","2020-04-22T18:00:00Z","04/22 14:00",131,"2020-04-22T18:00:00Z","e5f29959006e1dec15cd61919d792b3ce51083e9","Delaware",134
"3819",2020-04-23,"FL",28832,267876,1301,NA,4693,NA,NA,NA,NA,NA,"4/23/2020 18:27","2020-04-23T18:27:00Z","04/23 14:27",979,"2020-04-23T18:27:00Z","2cea61e4f28f97333bd8f89d96500d09b39ffd79","Florida",1342
"3820",2020-04-23,"GA",21512,79550,NA,NA,4069,NA,NA,NA,NA,NA,"4/23/2020 18:28","2020-04-23T18:28:00Z","04/23 14:28",872,"2020-04-23T18:28:00Z","6cbe5e9592f03d9a35e5f88c539d35cf033b34cf","Georgia",635
"3821",2020-04-23,"GU",135,1180,NA,2,NA,NA,NA,NA,NA,126,"4/23/2020 07:45","2020-04-23T07:45:00Z","04/23 03:45",5,"2020-04-23T07:45:00Z","ac2fb798409d3f339c81798e9beb4a7cefaf9424","Guam",6
"3822",2020-04-23,"HI",592,25536,NA,NA,63,NA,NA,NA,NA,444,"4/22/2020 18:00","2020-04-22T18:00:00Z","04/22 14:00",12,"2020-04-22T18:00:00Z","243800389fea7c84eca0e6f72100c23f268e40ab","Hawaii",4
"3823",2020-04-23,"IA",3924,25338,NA,282,NA,102,NA,55,NA,1492,"4/22/2020 12:00","2020-04-22T12:00:00Z","04/22 08:00",96,"2020-04-22T12:00:00Z","9133c74d3048299f96fa721951953f2dd812c952","Iowa",521
"3824",2020-04-23,"ID",1802,17370,NA,NA,162,NA,60,NA,NA,767,"4/23/2020 19:00","2020-04-23T19:00:00Z","04/23 15:00",54,"2020-04-23T19:00:00Z","25f2a003fa40285a3452bad46170653330334415","Idaho",34
"3825",2020-04-23,"IL",36934,136382,NA,4877,NA,1268,NA,766,NA,NA,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",1688,"2020-04-23T00:00:00Z","8ab1282d338f33c556c1eb48e5ffe23ebbe8f47c","Illinois",2724
"3826",2020-04-23,"IN",13039,59001,NA,NA,NA,652,NA,333,NA,NA,"4/22/2020 23:59","2020-04-22T23:59:00Z","04/22 19:59",706,"2020-04-22T23:59:00Z","fc228b972aca4e361b9eb96babb6adea3bbd5b16","Indiana",641
"3827",2020-04-23,"KS",2482,18836,NA,NA,442,NA,NA,NA,NA,NA,"4/23/2020 10:45","2020-04-23T10:45:00Z","04/23 06:45",112,"2020-04-23T10:45:00Z","5c994a4ab7b4aa376a33115dea5384eea7aae693","Kansas",295
"3828",2020-04-23,"KY",3373,32702,NA,301,1105,161,564,NA,NA,1311,"4/23/2020 17:00","2020-04-23T17:00:00Z","04/23 13:00",185,"2020-04-23T17:00:00Z","aeca0d61bf0d428fa96d77d3c78a50efcd79dd77","Kentucky",108
"3829",2020-04-23,"LA",25739,111774,NA,1727,NA,NA,NA,274,NA,14927,"4/23/2020 13:00","2020-04-23T13:00:00Z","04/23 09:00",1540,"2020-04-23T13:00:00Z","f14856b055e092b63b7cd831d1751bd409435767","Louisiana",401
"3830",2020-04-23,"MA",47992,156324,NA,3851,4493,1034,NA,NA,NA,NA,"4/22/2020 16:00","2020-04-22T16:00:00Z","04/22 12:00",2769,"2020-04-22T16:00:00Z","42d3def9c1a57699a939466434f85b42b2c9010c","Massachusetts",2977
"3831",2020-04-23,"MD",15737,64363,NA,1405,3477,515,NA,NA,NA,1040,"4/23/2020 10:00","2020-04-23T10:00:00Z","04/23 06:00",831,"2020-04-23T10:00:00Z","cd234e7e81f2256b3ca9792af114ab931b4b7432","Maryland",879
"3832",2020-04-23,"ME",937,16784,NA,42,150,18,NA,11,NA,485,"4/23/2020 11:45","2020-04-23T11:45:00Z","04/23 07:45",44,"2020-04-23T11:45:00Z","e9e64c0a5b8a77452ee1c258143cca6ce600d889","Maine",28
"3833",2020-04-23,"MI",41694,115005,NA,3611,NA,1148,NA,1027,NA,3237,"4/23/2020 16:00","2020-04-23T16:00:00Z","04/23 12:00",3711,"2020-04-23T16:00:00Z","aa17ab2df12f4456be50f5ee21a974cdee98d540","Michigan",1036
"3834",2020-04-23,"MN",4270,52144,NA,268,712,104,274,NA,NA,1336,"4/22/2020 17:00","2020-04-22T17:00:00Z","04/22 13:00",200,"2020-04-22T17:00:00Z","ecbf4800521fffc19a66abb392745aa7395171f6","Minnesota",518
"3835",2020-04-23,"MO",6321,53129,NA,884,NA,NA,NA,NA,NA,NA,"4/23/2020 15:00","2020-04-23T15:00:00Z","04/23 11:00",218,"2020-04-23T15:00:00Z","160d71843141efd5075a35f3a7b24672009fa697","Missouri",304
"3836",2020-04-23,"MP",14,51,NA,NA,NA,NA,NA,NA,NA,11,"4/23/2020 22:35","2020-04-23T22:35:00Z","04/23 18:35",2,"2020-04-23T22:35:00Z","d7a6fb6859c84719426cc3006edb14098d36c86d","Northern Mariana Islands",0
"3837",2020-04-23,"MS",5153,50236,NA,595,946,156,NA,78,NA,NA,"4/22/2020 19:00","2020-04-22T19:00:00Z","04/22 15:00",201,"2020-04-22T19:00:00Z","a6d478d32a0bcbb9017c8010c023873a9e800b5b","Mississippi",281
"3838",2020-04-23,"MT",442,11433,NA,13,59,NA,NA,NA,NA,306,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",14,"2020-04-23T00:00:00Z","239cc49332dcfb6cd3f212777ad67241f8ed917c","Montana",2
"3839",2020-04-23,"NC",7608,88577,NA,486,NA,NA,NA,NA,NA,NA,"4/23/2020 11:00","2020-04-23T11:00:00Z","04/23 07:00",253,"2020-04-23T11:00:00Z","ca22318e7c176546f1bfacf7fb9f5c2bde9974f6","North Carolina",444
"3840",2020-04-23,"ND",709,15621,NA,18,65,NA,NA,NA,NA,269,"4/23/2020 13:02","2020-04-23T13:02:00Z","04/23 09:02",15,"2020-04-23T13:02:00Z","3b9c3038e966012a3ed8d712f8c27f9ee88d5366","North Dakota",39
"3841",2020-04-23,"NE",1813,15547,NA,NA,NA,NA,NA,NA,NA,NA,"4/23/2020 19:45","2020-04-23T19:45:00Z","04/23 15:45",45,"2020-04-23T19:45:00Z","f48d99d86355aee6d3647810fcca719a34b96bbb","Nebraska",311
"3842",2020-04-23,"NH",1588,14424,265,91,213,NA,NA,NA,NA,550,"4/23/2020 09:00","2020-04-23T09:00:00Z","04/23 05:00",48,"2020-04-23T09:00:00Z","7bc65246c134f1172f593c18a88cacd8951629f7","New Hampshire",82
"3843",2020-04-23,"NJ",99989,100159,NA,7240,NA,1990,NA,1462,NA,NA,"4/23/2020 13:00","2020-04-23T13:00:00Z","04/23 09:00",5368,"2020-04-23T13:00:00Z","2838f016232e284edcd0499ed91da5ff40da72f3","New Jersey",2207
"3844",2020-04-23,"NM",2210,39022,NA,121,331,NA,NA,NA,NA,547,"4/23/2020 09:11","2020-04-23T09:11:00Z","04/23 05:11",71,"2020-04-23T09:11:00Z","ebea620ae806c7dc423c2abbf864a7b51d802acd","New Mexico",169
"3845",2020-04-23,"NV",4208,30541,NA,NA,NA,NA,NA,NA,NA,NA,"4/23/2020 20:00","2020-04-23T20:00:00Z","04/23 16:00",210,"2020-04-23T20:00:00Z","794649601019ccf9e4cabc47936dd6e9106caf97","Nevada",190
"3846",2020-04-23,"NY",263460,432460,NA,15021,70182,5016,NA,NA,NA,44244,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",15740,"2020-04-23T00:00:00Z","b25ee79bd549311d72858fa9e2081793d1879d5e","New York",8130
"3847",2020-04-23,"OH",14694,88183,NA,NA,2960,NA,900,NA,NA,NA,"4/23/2020 14:00","2020-04-23T14:00:00Z","04/23 10:00",656,"2020-04-23T14:00:00Z","f82b02f49d850b85dcff8379568b3241182ec3c1","Ohio",475
"3848",2020-04-23,"OK",3017,43019,NA,284,622,156,NA,NA,NA,1884,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",179,"2020-04-23T00:00:00Z","61c1dd8c638e7b10f6407b2a44eb34fe70545b20","Oklahoma",104
"3849",2020-04-23,"OR",2127,41849,NA,304,512,74,NA,36,NA,NA,"4/23/2020 11:00","2020-04-23T11:00:00Z","04/23 07:00",83,"2020-04-23T11:00:00Z","5f3d600c543568956784c3668e7994ce15961df7","Oregon",50
"3850",2020-04-23,"PA",37053,142061,NA,2750,NA,NA,NA,679,NA,NA,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",1421,"2020-04-23T00:00:00Z","bb905b0b7db9d67437c1966f6e2f21d0ae38dae0","Pennsylvania",1599
"3851",2020-04-23,"PR",915,9313,1951,NA,NA,NA,NA,NA,NA,NA,"4/23/2020 06:20","2020-04-23T06:20:00Z","04/23 02:20",69,"2020-04-23T06:20:00Z","e3917815ca501b494630ea8eae3e3682646cbe30","Puerto Rico",361
"3852",2020-04-23,"RI",6262,38163,NA,316,757,72,NA,45,NA,342,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",213,"2020-04-23T00:00:00Z","336783729aee9f9047859a44602262d94f70363e","Rhode Island",437
"3853",2020-04-23,"SC",4917,39546,NA,NA,837,NA,NA,NA,NA,3317,"4/22/2020 23:59","2020-04-22T23:59:00Z","04/22 19:59",150,"2020-04-22T23:59:00Z","3766b8a7f5b102ebae0167d4d73716ba52651977","South Carolina",0
"3854",2020-04-23,"SD",1956,12109,NA,58,119,NA,NA,NA,NA,1064,"4/22/2020 18:00","2020-04-22T18:00:00Z","04/22 14:00",9,"2020-04-22T18:00:00Z","921316e73ecc350f85e3dec5513aedafbfd26ad2","South Dakota",84
"3855",2020-04-23,"TN",8266,114834,NA,NA,793,NA,NA,NA,NA,4193,"4/23/2020 15:00","2020-04-23T15:00:00Z","04/23 11:00",170,"2020-04-23T15:00:00Z","a3d3fc25a46983a55599815329c291400ff80811","Tennessee",460
"3856",2020-04-23,"TX",21944,203134,NA,1649,NA,NA,NA,NA,NA,8025,"4/23/2020 12:30","2020-04-23T12:30:00Z","04/23 08:30",561,"2020-04-23T12:30:00Z","b2bd51a14373c2943ef64993ae5704219cbd32f5","Texas",862
"3857",2020-04-23,"UT",3612,77015,NA,NA,301,NA,NA,NA,NA,1050,"4/23/2020 15:00","2020-04-23T15:00:00Z","04/23 11:00",35,"2020-04-23T15:00:00Z","914186306197189b45c4de694e9178f4b22f94c9","Utah",170
"3858",2020-04-23,"VA",10998,53891,492,1379,1753,400,NA,249,NA,1567,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",372,"2020-04-23T00:00:00Z","3f821317dc5fb2af34dc76378d9888a00a26a63d","Virginia",596
"3859",2020-04-23,"VI",54,583,31,NA,NA,NA,NA,NA,NA,48,"4/23/2020 20:30","2020-04-23T20:30:00Z","04/23 16:30",3,"2020-04-23T20:30:00Z","4010af889209f512f15e3c5f46bcaf51e50f9d7c","U.S. Virgin Islands",0
"3860",2020-04-23,"VT",834,12420,NA,44,NA,NA,NA,NA,NA,NA,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",43,"2020-04-23T00:00:00Z","ec0dd047310257e59d7822c72a9133a9f2a293a5","Vermont",9
"3861",2020-04-23,"WA",14628,160115,NA,544,NA,151,NA,NA,NA,NA,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",654,"2020-04-23T00:00:00Z","95dbaada188f35e19ea878b70c9db645b3c6c666","Washington",285
"3862",2020-04-23,"WI",6011,51456,201,349,1318,146,342,NA,NA,NA,"4/23/2020 16:00","2020-04-23T16:00:00Z","04/23 12:00",257,"2020-04-23T16:00:00Z","d7bf89c4111713c3b54dac585334cb57cc50633c","Wisconsin",353
"3863",2020-04-23,"WV",967,26938,NA,108,NA,44,NA,24,NA,380,"4/23/2020 17:00","2020-04-23T17:00:00Z","04/23 13:00",29,"2020-04-23T17:00:00Z","5592943236bbfe0f81c39674ea506fbae89749a2","West Virginia",21
"3864",2020-04-23,"WY",326,7241,NA,NA,52,NA,NA,NA,NA,275,"4/23/2020 16:27","2020-04-23T16:27:00Z","04/23 12:27",7,"2020-04-23T16:27:00Z","1539190e845f180c8d374ec96d14d856d3cc695d","Wyoming",23
"3865",2020-04-22,"AK",335,11824,NA,39,36,NA,NA,NA,NA,196,"4/22/2020 14:00","2020-04-22T14:00:00Z","04/22 10:00",9,"2020-04-22T14:00:00Z","cc8f63258f8cbc0b49fda57098b669df551e8c31","Alaska",2
"3866",2020-04-22,"AL",5465,43295,NA,NA,730,NA,288,NA,170,NA,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",194,"2020-04-22T00:00:00Z","c1930e11afc12222fb44ac5e6679b316ee2d1f31","Alabama",313
"3867",2020-04-22,"AR",2276,27437,NA,97,291,NA,NA,23,57,863,"4/22/2020 16:01","2020-04-22T16:01:00Z","04/22 12:01",42,"2020-04-22T16:01:00Z","880e05d4f5ab1e48e49eeb44f9cc81c88e1e6cbf","Arkansas",189
"3868",2020-04-22,"AS",0,3,17,NA,NA,NA,NA,NA,NA,NA,"4/6/2020 00:00","2020-04-06T00:00:00Z","04/05 20:00",NA,"2020-04-06T00:00:00Z","4d771eb7aaa6562aa2fb288a7e24127f06da39b9","American Samoa",0
"3869",2020-04-22,"AZ",5459,51142,NA,664,1528,300,NA,195,NA,1265,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",229,"2020-04-22T00:00:00Z","97da166a489f9e3c8f607a55d2d48a309ec2097f","Arizona",310
"3870",2020-04-22,"CA",35396,429931,NA,4984,NA,1551,NA,NA,NA,NA,"4/21/2020 00:00","2020-04-21T00:00:00Z","04/20 20:00",1354,"2020-04-21T00:00:00Z","886222c9da3630ab6fed1f8f49d3e83661c1d013","California",1973
"3871",2020-04-22,"CO",10447,38257,NA,851,2003,NA,NA,NA,NA,NA,"4/20/2020 00:00","2020-04-20T00:00:00Z","04/19 20:00",486,"2020-04-20T00:00:00Z","f645782fd86a74947cc6ca172f6672ce7dcbee8a","Colorado",431
"3872",2020-04-22,"CT",22469,47449,NA,1972,NA,NA,NA,NA,NA,NA,"4/22/2020 16:00","2020-04-22T16:00:00Z","04/22 12:00",1544,"2020-04-22T16:00:00Z","c67fc406951bf9db9560b8935d730724dc32a92b","Connecticut",631
"3873",2020-04-22,"DC",3206,12296,NA,402,NA,120,NA,69,NA,645,"4/21/2020 00:00","2020-04-21T00:00:00Z","04/20 20:00",127,"2020-04-21T00:00:00Z","2509db60d4d63fdbcae7a27e79bd1491d629510b","District of Columbia",155
"3874",2020-04-22,"DE",3200,13353,NA,269,NA,NA,NA,NA,NA,599,"4/21/2020 18:00","2020-04-21T18:00:00Z","04/21 14:00",117,"2020-04-21T18:00:00Z","d01deb347ca5a1e031fea7f2ec7502af76037af5","Delaware",108
"3875",2020-04-22,"FL",28309,260318,1258,NA,4469,NA,NA,NA,NA,NA,"4/22/2020 11:17","2020-04-22T11:17:00Z","04/22 07:17",910,"2020-04-22T11:17:00Z","00000a55e4293432b4d1f00cc57109b32604c02e","Florida",523
"3876",2020-04-22,"GA",20740,73332,NA,NA,3959,NA,NA,NA,NA,NA,"4/22/2020 18:28","2020-04-22T18:28:00Z","04/22 14:28",836,"2020-04-22T18:28:00Z","9e5ee0d2893d34441bfcf8be8e4d67514522783b","Georgia",772
"3877",2020-04-22,"GU",134,1086,NA,3,NA,2,NA,NA,NA,119,"4/22/2020 07:45","2020-04-22T07:45:00Z","04/22 03:45",5,"2020-04-22T07:45:00Z","a172e2c436b557507d3e1c0d46cab36e9e5c6745","Guam",1
"3878",2020-04-22,"HI",582,24760,NA,NA,56,NA,NA,NA,NA,437,"4/22/2020 18:00","2020-04-22T18:00:00Z","04/22 14:00",12,"2020-04-22T18:00:00Z","15020e1b20739d7543b28483fc40408c407db1c3","Hawaii",10
"3879",2020-04-22,"IA",3748,24496,NA,272,NA,92,NA,57,NA,1428,"4/21/2020 12:00","2020-04-21T12:00:00Z","04/21 08:00",90,"2020-04-21T12:00:00Z","390e6393930c611e9731309976550e77dddd4341","Iowa",176
"3880",2020-04-22,"ID",1766,16404,NA,NA,158,NA,58,NA,NA,710,"4/22/2020 19:00","2020-04-22T19:00:00Z","04/22 15:00",51,"2020-04-22T19:00:00Z","54689081e42393003e3a1bb5c767e420d4ba6fc1","Idaho",36
"3881",2020-04-22,"IL",35108,129238,NA,4665,NA,1220,NA,747,NA,NA,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",1565,"2020-04-22T00:00:00Z","e3faae8946b142a278f980ce7e58b366da501f30","Illinois",1826
"3882",2020-04-22,"IN",12438,57032,NA,NA,NA,633,NA,334,NA,NA,"4/21/2020 23:59","2020-04-21T23:59:00Z","04/21 19:59",661,"2020-04-21T23:59:00Z","775ecb4a13ce29548b7c4b13aaefb156bb5ae8ae","Indiana",601
"3883",2020-04-22,"KS",2211,17992,NA,NA,432,NA,NA,NA,NA,NA,"4/22/2020 12:00","2020-04-22T12:00:00Z","04/22 08:00",110,"2020-04-22T12:00:00Z","a2f9f7e0310cc0f0e121ca2f2ba5fd8636171488","Kansas",271
"3884",2020-04-22,"KY",3192,30136,NA,286,1076,165,558,NA,NA,1266,"4/22/2020 17:00","2020-04-22T17:00:00Z","04/22 13:00",171,"2020-04-22T17:00:00Z","985f328e345c8476f90512b2b41d64da8bb4a1b4","Kentucky",181
"3885",2020-04-22,"LA",25258,111588,NA,1747,NA,NA,NA,287,NA,14927,"4/22/2020 13:00","2020-04-22T13:00:00Z","04/22 09:00",1473,"2020-04-22T13:00:00Z","7abcd1556ae044c6448ffc09686024a9e8f930e5","Louisiana",481
"3886",2020-04-22,"MA",44913,144789,NA,3890,4256,1050,NA,NA,NA,NA,"4/22/2020 16:00","2020-04-22T16:00:00Z","04/22 12:00",2597,"2020-04-22T16:00:00Z","22109cdeee852089d20349807fbc81b97e0641c6","Massachusetts",3079
"3887",2020-04-22,"MD",14775,61754,NA,1432,3325,527,NA,NA,NA,981,"4/21/2020 10:00","2020-04-21T10:00:00Z","04/21 06:00",779,"2020-04-21T10:00:00Z","f3b833b72f6980b7922724c921906aabbf1d9a45","Maryland",962
"3888",2020-04-22,"ME",907,16784,NA,42,144,18,NA,10,NA,455,"4/22/2020 11:45","2020-04-22T11:45:00Z","04/22 07:45",39,"2020-04-22T11:45:00Z","aadc90910e5380bb072dc688c7ab3027863bc44f","Maine",30
"3889",2020-04-22,"MI",40705,106653,NA,3305,NA,1350,NA,1065,NA,3237,"4/22/2020 11:00","2020-04-22T11:00:00Z","04/22 07:00",3602,"2020-04-22T11:00:00Z","6d85cf75f8b8af78b2140421f568224c2f275179","Michigan",989
"3890",2020-04-22,"MN",3758,50165,NA,240,660,107,262,NA,NA,1138,"4/21/2020 17:00","2020-04-21T17:00:00Z","04/21 13:00",179,"2020-04-21T17:00:00Z","d933e0c720fad101eff0bc818777b09d28af1350","Minnesota",512
"3891",2020-04-22,"MO",6137,52019,NA,1001,NA,NA,NA,NA,NA,NA,"4/22/2020 15:00","2020-04-22T15:00:00Z","04/22 11:00",208,"2020-04-22T15:00:00Z","27925d9133ae3242d4520443cc075ebef06ce692","Missouri",184
"3892",2020-04-22,"MP",14,51,NA,NA,NA,NA,NA,NA,NA,11,"4/23/2020 00:00","2020-04-23T00:00:00Z","04/22 20:00",2,"2020-04-23T00:00:00Z","79170f76420d9255f0cf7791085ee21affe91d31","Northern Mariana Islands",0
"3893",2020-04-22,"MS",4894,48941,NA,628,910,162,NA,86,NA,NA,"4/21/2020 19:00","2020-04-21T19:00:00Z","04/21 15:00",193,"2020-04-21T19:00:00Z","8e2ad23e96708ca9da4561753b6781ee0964f3fa","Mississippi",259
"3894",2020-04-22,"MT",439,11144,NA,13,59,NA,NA,NA,NA,296,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",14,"2020-04-22T00:00:00Z","528ce27d38c6538b1820ee48346cdb913b2bd903","Montana",3
"3895",2020-04-22,"NC",7220,83116,NA,434,NA,NA,NA,NA,NA,NA,"4/22/2020 11:00","2020-04-22T11:00:00Z","04/22 07:00",242,"2020-04-22T11:00:00Z","1ed8f08ae5c102d1551336350744f95f928c5405","North Carolina",388
"3896",2020-04-22,"ND",679,14910,NA,23,62,NA,NA,NA,NA,229,"4/22/2020 13:10","2020-04-22T13:10:00Z","04/22 09:10",14,"2020-04-22T13:10:00Z","982f235840e31bc15e8ff0f7aa54d0fe001c3378","North Dakota",30
"3897",2020-04-22,"NE",1722,14957,NA,NA,NA,NA,NA,NA,NA,NA,"4/22/2020 19:45","2020-04-22T19:45:00Z","04/22 15:45",38,"2020-04-22T19:45:00Z","ab2b61fddcfbd5bb2bd0632c7b9db4113429de35","Nebraska",91
"3898",2020-04-22,"NH",1491,13550,225,94,206,NA,NA,NA,NA,546,"4/22/2020 09:00","2020-04-22T09:00:00Z","04/22 05:00",42,"2020-04-22T09:00:00Z","f076aa2e704c0550a7952f42755ad12291e56a33","New Hampshire",97
"3899",2020-04-22,"NJ",95865,95794,NA,7210,NA,1983,NA,1570,NA,NA,"4/22/2020 13:00","2020-04-22T13:00:00Z","04/22 09:00",5063,"2020-04-22T13:00:00Z","e8510231179cd385b79b8370f4c3fba58d8df141","New Jersey",4124
"3900",2020-04-22,"NM",2072,38805,NA,119,306,NA,NA,NA,NA,529,"4/22/2020 19:11","2020-04-22T19:11:00Z","04/22 15:11",65,"2020-04-22T19:11:00Z","010400ef314cc1e059f1e1a834b1b143cc84122c","New Mexico",138
"3901",2020-04-22,"NV",4081,29807,NA,NA,NA,NA,NA,NA,NA,NA,"4/22/2020 10:00","2020-04-22T10:00:00Z","04/22 06:00",201,"2020-04-22T10:00:00Z","fc195b7220440bc68401a1ebecbbd3b02682ebe4","Nevada",127
"3902",2020-04-22,"NY",257216,412766,NA,15599,68773,5016,NA,NA,NA,42308,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",15302,"2020-04-22T00:00:00Z","1311f333c61425f7d1d42a1832eec0f8c3075dd1","New York",6244
"3903",2020-04-22,"OH",14117,84389,NA,NA,2882,NA,880,NA,NA,NA,"4/22/2020 14:00","2020-04-22T14:00:00Z","04/22 10:00",610,"2020-04-22T14:00:00Z","a8fca21e852a5315f252f9c67e861aab1bc4fe64","Ohio",577
"3904",2020-04-22,"OK",2894,43019,NA,298,588,147,NA,NA,NA,1772,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",170,"2020-04-22T00:00:00Z","5c3cb6da051a6ae61ff3aef9fd7c2e7ed13a3e05","Oklahoma",123
"3905",2020-04-22,"OR",2059,39126,NA,302,488,67,NA,35,NA,NA,"4/22/2020 11:00","2020-04-22T11:00:00Z","04/22 07:00",78,"2020-04-22T11:00:00Z","800f4b7e73ad483ab3a1d837295a9473ed04b52e","Oregon",68
"3906",2020-04-22,"PA",35684,136272,NA,2764,NA,NA,NA,685,NA,NA,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",1622,"2020-04-22T00:00:00Z","e2a56f3dd08b875d21a64a365e5460accc234662","Pennsylvania",1369
"3907",2020-04-22,"PR",915,8842,1954,NA,NA,NA,NA,NA,NA,NA,"4/22/2020 06:05","2020-04-22T06:05:00Z","04/22 02:05",67,"2020-04-22T06:05:00Z","c5641e8d7cd73691c11a9b0f1ed2022dbbfa94be","Puerto Rico",0
"3908",2020-04-22,"RI",5845,35881,NA,314,717,71,NA,44,NA,315,"4/22/2020 00:00","2020-04-22T00:00:00Z","04/21 20:00",201,"2020-04-22T00:00:00Z","d837397a8f7ef0b406033194893fa7b3239db187","Rhode Island",417
"3909",2020-04-22,"SC",4761,38350,NA,NA,837,NA,NA,NA,NA,3317,"4/21/2020 23:59","2020-04-21T23:59:00Z","04/21 19:59",140,"2020-04-21T23:59:00Z","d3d3e98fdaa35854ac3bbe1f5e75cecee1ff081b","South Carolina",156
